loan_id,customer_id,disbursement_date,loan_amount,interest_rate,term_months,product_type_id,channel_id,dsa_id,region_id,loan_status,total_received,credit_score,created_at,updated_at
LN018362,78481,3/14/23,415000000,5.29,48,1,2,,3,Approved,502814000,High,3/14/23 11:43,4/10/23 11:43
LN018363,84888,5/1/23,267000000,6.83,60,2,1,,1,Approved,358180500,High,5/1/23 6:02,5/30/23 6:02
LN018364,86022,9/23/23,498000000,13.68,24,2,3,,2,Approved,634252800,High,9/23/23 14:11,10/11/23 14:11
LN018365,51400,9/11/23,220000000,5.69,24,2,1,,1,Approved,245036000,Medium,9/11/23 7:13,9/24/23 7:13
LN018366,77628,4/21/23,234000000,19.7,24,1,2,,1,Approved,326196000,High,4/21/23 13:41,4/29/23 13:41
LN018367,61857,8/2/23,496000000,18.01,60,1,3,,3,Approved,942648000,Medium,8/2/23 5:50,8/13/23 5:50
LN018368,74367,9/9/23,308000000,20.52,60,2,2,,1,Approved,624008000,Medium,9/9/23 18:01,10/9/23 18:01
LN018369,46527,1/7/23,132000000,24.97,24,2,1,,3,Approved,197920800,High,1/7/23 18:59,1/23/23 18:59
LN018370,80648,6/7/23,498000000,23.67,36,2,3,,3,Charged-off,851629800,Medium,6/7/23 14:19,6/21/23 14:19
LN018371,26937,11/20/23,438000000,11,24,2,3,,1,Approved,534360000,High,11/20/23 6:12,12/14/23 6:12
LN018372,47672,3/23/23,316000000,12.93,12,1,3,,2,Approved,356858800,Low,3/23/23 7:24,3/25/23 7:24
LN018373,11112,6/23/23,57000000,20.52,12,1,1,,1,Approved,68696400,High,6/23/23 6:39,7/5/23 6:39
LN018374,45545,11/19/23,217000000,12.76,60,2,3,,3,Approved,355446000,Medium,11/19/23 12:26,12/1/23 12:26
LN018375,99017,6/9/23,298000000,18.97,12,1,3,,1,Approved,354530600,Low,6/9/23 15:40,6/15/23 15:40
LN018376,58355,12/17/23,50000000,23.37,48,3,1,,3,Approved,96740000,Medium,12/17/23 1:05,1/6/24 1:05
LN018377,85561,11/13/23,264000000,13.12,48,1,2,,3,Approved,402547200,High,11/13/23 9:40,12/2/23 9:40
LN018378,44082,8/8/23,302000000,16.21,24,3,3,,1,Approved,399908400,High,8/8/23 9:25,8/14/23 9:25
LN018379,70482,11/10/23,138000000,21.83,48,1,3,,3,Approved,258501600,High,11/10/23 9:05,12/2/23 9:05
LN018380,89098,3/4/23,99000000,14.55,48,3,1,,1,Approved,156618000,Low,3/4/23 12:25,3/5/23 12:25
LN018381,21304,11/3/23,428000000,10.78,24,1,1,,2,Approved,520276800,High,11/3/23 12:23,11/9/23 12:23
LN018382,66625,3/8/23,40000000,10.16,48,2,3,,2,Approved,56256000,Low,3/8/23 4:00,3/12/23 4:00
LN018383,82551,9/29/23,181000000,6.44,36,1,1,,3,Approved,215969200,High,9/29/23 22:16,10/4/23 22:16
LN018384,54885,5/25/23,313000000,11.61,48,1,3,,2,Charged-off,458357200,High,5/25/23 10:27,5/28/23 10:27
LN018385,81246,6/24/23,224000000,18.72,60,2,3,,1,Approved,433664000,Medium,6/24/23 6:56,7/7/23 6:56
LN018386,22588,7/11/23,59000000,6.18,36,1,3,,3,Charged-off,69938600,High,7/11/23 9:14,8/4/23 9:14
LN018387,30967,12/19/23,419000000,10.49,24,1,3,,1,Approved,506906200,Medium,12/19/23 9:54,1/5/24 9:54
LN018388,97440,3/7/23,224000000,7.23,24,2,1,,3,Approved,256390400,Medium,3/7/23 5:01,3/29/23 5:01
LN018389,34256,7/9/23,143000000,13.09,36,2,3,,1,Approved,199156100,Low,7/9/23 2:52,8/3/23 2:52
LN018390,68348,10/17/23,209000000,6.87,24,1,2,,3,Approved,237716600,High,10/17/23 2:38,11/2/23 2:38
LN018391,35052,8/31/23,225000000,19.92,60,2,2,,3,Approved,449100000,High,8/31/23 3:35,9/1/23 3:35
LN018392,90972,2/2/23,159000000,23.56,12,1,3,,2,Charged-off,196460400,Medium,2/2/23 15:56,2/16/23 15:56
LN018393,97351,1/10/23,65000000,8.85,12,1,2,,1,Charged-off,70752500,Low,1/10/23 11:35,1/10/23 11:35
LN018394,68479,8/17/23,238000000,10.01,24,1,2,,3,Approved,285647600,Low,8/17/23 9:03,8/20/23 9:03
LN018395,90732,7/9/23,441000000,8.2,60,2,3,,1,Approved,621810000,Medium,7/9/23 19:39,7/25/23 19:39
LN018396,70200,8/2/23,461000000,8.75,24,1,2,,2,Charged-off,541675000,Medium,8/2/23 9:02,8/6/23 9:02
LN018397,93625,5/7/23,226000000,11.23,12,1,3,,3,Approved,251379800,Medium,5/7/23 10:00,6/3/23 10:00
LN018398,93140,4/18/23,310000000,10.62,60,1,1,,3,Approved,474610000,Low,4/18/23 19:22,4/20/23 19:22
LN018399,12506,6/17/23,390000000,12.7,24,1,1,,1,Approved,489060000,High,6/17/23 11:20,7/13/23 11:20
LN018400,30709,12/19/23,465000000,15.5,48,1,1,,2,Approved,753300000,Low,12/19/23 16:19,1/10/24 16:19
LN018401,68535,4/30/23,402000000,19.55,12,1,1,,2,Approved,480591000,Medium,4/30/23 21:53,5/26/23 21:53
LN018402,54840,6/10/23,145000000,22.69,12,1,3,,1,Approved,177900500,Medium,6/10/23 9:51,7/8/23 9:51
LN018403,70587,11/21/23,495000000,14.19,60,1,2,,1,Approved,846202500,Medium,11/21/23 5:41,12/19/23 5:41
LN018404,69321,9/1/23,211000000,23.18,48,2,3,,3,Approved,406639200,Medium,9/1/23 2:45,9/27/23 2:45
LN018405,53202,5/24/23,316000000,18.6,48,2,3,,1,Approved,551104000,Medium,5/24/23 21:33,6/3/23 21:33
LN018406,66588,10/12/23,433000000,19.58,36,1,2,,1,Approved,687344200,Medium,10/12/23 18:55,10/22/23 18:55
LN018407,13090,6/24/23,49000000,15.44,12,1,3,,3,Charged-off,56565600,Medium,6/24/23 18:08,7/9/23 18:08
LN018408,69231,10/23/23,241000000,15.46,36,3,2,,1,Approved,352775800,Low,10/23/23 10:12,10/31/23 10:12
LN018409,31552,6/19/23,485000000,15.64,48,2,1,,3,Charged-off,788416000,Medium,6/19/23 6:07,7/14/23 6:07
LN018410,90227,12/24/23,422000000,14.84,60,2,3,,2,Approved,735124000,Medium,12/24/23 21:20,1/19/24 21:20
LN018411,43741,4/10/23,129000000,14.18,24,2,1,,1,Charged-off,165584400,High,4/10/23 10:14,5/1/23 10:14
LN018412,31661,3/7/23,48000000,20.49,24,1,2,,1,Approved,67670400,Medium,3/7/23 12:55,3/9/23 12:55
LN018413,51025,6/14/23,206000000,12.75,12,1,2,,1,Approved,232265000,Medium,6/14/23 8:06,7/12/23 8:06
LN018414,16092,11/20/23,312000000,9.13,48,1,1,,1,Approved,425942400,High,11/20/23 17:15,11/24/23 17:15
LN018415,45674,10/21/23,257000000,7.71,36,2,1,,2,Approved,316444100,High,10/21/23 3:44,11/20/23 3:44
LN018416,10570,4/28/23,289000000,22.59,60,2,3,,1,Approved,615425500,High,4/28/23 12:31,5/23/23 12:31
LN018417,22084,12/29/23,114000000,22.26,24,2,1,,1,Approved,164752800,High,12/29/23 2:32,1/22/24 2:32
LN018418,75843,10/31/23,296000000,9.87,24,1,3,,2,Approved,354430400,Low,10/31/23 5:30,11/11/23 5:30
LN018419,70752,11/9/23,430000000,7.36,24,2,1,,3,Charged-off,493296000,High,11/9/23 21:18,11/12/23 21:18
LN018420,79278,5/2/23,138000000,24.21,36,1,3,,1,Approved,238229400,Medium,5/2/23 3:47,5/7/23 3:47
LN018421,10765,5/8/23,441000000,14.64,12,2,2,,2,Approved,505562400,Medium,5/8/23 4:11,5/11/23 4:11
LN018422,34198,9/8/23,56000000,6.87,12,2,3,,2,Charged-off,59847200,High,9/8/23 13:55,9/25/23 13:55
LN018423,71201,10/16/23,333000000,9.31,60,3,3,,1,Approved,488011500,High,10/16/23 9:19,11/2/23 9:19
LN018424,83271,8/29/23,311000000,19.08,36,1,3,,1,Approved,489016400,High,8/29/23 16:45,9/4/23 16:45
LN018425,91738,1/10/23,223000000,6.63,12,2,1,,3,Approved,237784900,High,1/10/23 21:54,2/9/23 21:54
LN018426,57199,6/10/23,124000000,13.66,48,1,1,,3,Approved,191753600,Medium,6/10/23 20:50,7/8/23 20:50
LN018427,21377,9/19/23,495000000,13.55,36,1,2,,3,Approved,696217500,Low,9/19/23 5:55,10/11/23 5:55
LN018428,89833,2/18/23,191000000,18.71,24,3,3,,1,Approved,262472200,High,2/18/23 8:35,2/24/23 8:35
LN018429,18036,7/16/23,389000000,8.99,24,2,3,,3,Approved,458942200,High,7/16/23 22:32,7/25/23 22:32
LN018430,50364,3/17/23,449000000,24.68,36,1,1,,1,Approved,781439600,Low,3/17/23 13:13,3/17/23 13:13
LN018431,99905,11/16/23,272000000,8.11,36,2,2,,1,Approved,338177600,High,11/16/23 9:50,12/13/23 9:50
LN018432,47443,6/14/23,381000000,16.97,36,1,1,,3,Approved,574967100,Medium,6/14/23 6:04,7/4/23 6:04
LN018433,11663,2/11/23,188000000,11.56,24,1,3,,1,Approved,231465600,High,2/11/23 20:01,2/13/23 20:01
LN018434,49244,9/28/23,342000000,7.66,60,1,2,,1,Approved,472986000,High,9/28/23 20:21,10/13/23 20:21
LN018435,68391,9/9/23,392000000,15.78,12,1,2,,1,Approved,453857600,Medium,9/9/23 17:06,9/27/23 17:06
LN018436,87564,8/25/23,71000000,8.39,36,2,2,,1,Charged-off,88870700,Medium,8/25/23 15:05,9/16/23 15:05
LN018437,95359,11/5/23,222000000,18.6,12,2,1,,1,Approved,263292000,Medium,11/5/23 5:55,11/7/23 5:55
LN018438,25077,5/17/23,460000000,5.65,48,1,3,,2,Approved,563960000,Medium,5/17/23 8:38,6/4/23 8:38
LN018439,67849,2/4/23,368000000,15.21,12,2,2,,1,Approved,423972800,Medium,2/4/23 15:03,3/4/23 15:03
LN018440,29631,8/19/23,487000000,9.38,12,2,3,,3,Approved,532680600,High,8/19/23 6:58,8/28/23 6:58
LN018441,62652,7/19/23,442000000,24,48,2,3,,1,Approved,866320000,High,7/19/23 11:01,7/27/23 11:01
LN018442,77446,4/9/23,238000000,19.21,48,3,3,,2,Charged-off,420879200,High,4/9/23 7:19,5/1/23 7:19
LN018443,43500,5/22/23,357000000,20.11,36,3,3,,1,Approved,572378100,Medium,5/22/23 22:14,6/13/23 22:14
LN018444,29897,12/31/23,272000000,19.11,48,3,2,,3,Approved,479916800,Medium,12/31/23 21:13,1/10/24 21:13
LN018445,68915,3/15/23,116000000,18.32,48,3,2,,3,Approved,201004800,Medium,3/15/23 21:06,4/4/23 21:06
LN018446,47377,7/6/23,54000000,7.76,24,2,2,,1,Approved,62380800,Medium,7/6/23 18:01,7/17/23 18:01
LN018447,86670,1/31/23,413000000,24.95,12,1,2,,2,Approved,516043500,Medium,1/31/23 16:55,2/28/23 16:55
LN018448,36897,8/31/23,149000000,18.15,60,2,3,,3,Approved,284217500,Low,8/31/23 12:47,9/15/23 12:47
LN018449,57280,5/7/23,438000000,22.95,12,2,1,,1,Charged-off,538521000,Medium,5/7/23 22:01,6/4/23 22:01
LN018450,67320,4/25/23,53000000,15.08,60,2,3,,3,Approved,92962000,High,4/25/23 19:27,5/8/23 19:27
LN018451,82592,11/21/23,492000000,10.72,48,2,3,,3,Charged-off,702969600,High,11/21/23 4:02,12/14/23 4:02
LN018452,78289,1/2/23,287000000,13.74,24,1,2,,1,Approved,365867600,Medium,1/2/23 12:17,1/14/23 12:17
LN018453,41941,6/17/23,76000000,12.98,12,2,3,,1,Approved,85864800,High,6/17/23 8:11,7/16/23 8:11
LN018454,24234,7/2/23,155000000,5.32,12,2,3,,1,Approved,163246000,Medium,7/2/23 0:04,7/20/23 0:04
LN018455,85172,11/14/23,20000000,18.5,60,2,3,,1,Approved,38500000,High,11/14/23 2:05,12/8/23 2:05
LN018456,13376,9/5/23,335000000,19.75,36,3,2,,1,Charged-off,533487500,Low,9/5/23 15:51,9/27/23 15:51
LN018457,40783,10/15/23,325000000,5.82,12,1,3,,3,Approved,343915000,Medium,10/15/23 10:47,10/27/23 10:47
LN018458,51249,3/16/23,410000000,9.92,48,1,2,,3,Approved,572688000,High,3/16/23 4:04,3/20/23 4:04
LN018459,53025,5/20/23,443000000,18.29,60,2,2,,1,Approved,848123500,High,5/20/23 8:54,5/31/23 8:54
LN018460,26447,6/13/23,76000000,11.44,12,2,2,,1,Charged-off,84694400,Low,6/13/23 12:34,6/19/23 12:34
LN018461,95865,9/6/23,245000000,23.68,36,2,3,,3,Approved,419048000,Medium,9/6/23 22:13,9/19/23 22:13
LN018462,26713,6/10/23,479000000,7.25,12,1,1,,1,Approved,513727500,High,6/10/23 2:34,6/24/23 2:34
LN018463,14858,11/6/23,154000000,23.56,60,2,1,,3,Approved,335412000,Medium,11/6/23 18:03,12/2/23 18:03
LN018464,61115,10/2/23,248000000,23.28,36,3,3,,1,Approved,421203200,High,10/2/23 7:31,10/5/23 7:31
LN018465,95008,4/13/23,259000000,24.12,24,3,3,,1,Approved,383941600,Low,4/13/23 9:29,4/16/23 9:29
LN018466,69834,11/27/23,79000000,6.54,12,2,2,,1,Approved,84166600,High,11/27/23 16:23,12/12/23 16:23
LN018467,92060,4/7/23,345000000,10.45,36,1,3,,3,Approved,453157500,Low,4/7/23 19:24,4/10/23 19:24
LN018468,14539,11/2/23,293000000,10.03,48,2,3,,2,Approved,410551600,High,11/2/23 6:03,11/25/23 6:03
LN018469,73983,11/6/23,154000000,22.71,60,1,1,,1,Charged-off,328867000,Low,11/6/23 23:27,11/10/23 23:27
LN018470,28857,3/3/23,96000000,21.14,36,3,1,,2,Charged-off,156883200,Medium,3/3/23 8:00,3/4/23 8:00
LN018471,15364,6/1/23,238000000,8.18,60,3,3,,1,Approved,335342000,Low,6/1/23 1:39,6/8/23 1:39
LN018472,75985,2/1/23,33000000,7.83,24,1,2,,3,Approved,38167800,High,2/1/23 11:35,2/10/23 11:35
LN018473,69169,4/10/23,490000000,14.48,60,1,3,,3,Approved,844760000,Medium,4/10/23 15:53,4/21/23 15:53
LN018474,96366,9/26/23,405000000,8.47,24,1,2,,2,Approved,473607000,Low,9/26/23 19:02,10/18/23 19:02
LN018475,31078,9/16/23,200000000,14.52,12,3,3,,1,Approved,229040000,Medium,9/16/23 5:51,10/1/23 5:51
LN018476,47574,5/25/23,78000000,21.89,12,2,3,,3,Approved,95074200,Medium,5/25/23 8:52,6/16/23 8:52
LN018477,10869,5/8/23,108000000,15,12,1,2,,1,Approved,124200000,High,5/8/23 11:04,5/16/23 11:04
LN018478,72624,7/12/23,380000000,19.49,48,2,1,,3,Approved,676248000,High,7/12/23 6:42,7/15/23 6:42
LN018479,50075,8/5/23,105000000,10,12,1,3,,1,Approved,115500000,Low,8/5/23 2:36,8/25/23 2:36
LN018480,13659,12/25/23,491000000,10.32,48,3,3,,3,Approved,693684800,Medium,12/25/23 0:52,1/24/24 0:52
LN018481,46370,1/6/23,126000000,16.88,48,1,1,,3,Approved,211075200,Medium,1/6/23 17:10,1/20/23 17:10
LN018482,68185,6/2/23,342000000,22.05,24,2,3,,1,Approved,492822000,Medium,6/2/23 3:07,6/12/23 3:07
LN018483,89921,5/14/23,462000000,15.62,12,1,3,,1,Approved,534164400,High,5/14/23 4:47,5/26/23 4:47
LN018484,53751,4/15/23,110000000,8.97,48,3,2,,3,Charged-off,149468000,High,4/15/23 8:34,4/26/23 8:34
LN018485,72758,3/15/23,183000000,9.36,60,1,1,,1,Approved,268644000,Medium,3/15/23 13:48,4/11/23 13:48
LN018486,94873,6/1/23,64000000,17.34,24,1,3,,3,Approved,86195200,Medium,6/1/23 10:14,6/26/23 10:14
LN018487,15131,1/13/23,123000000,7.07,12,2,3,,3,Approved,131696100,Low,1/13/23 8:08,2/1/23 8:08
LN018488,11358,1/15/23,361000000,6.31,48,3,1,,2,Approved,452116400,High,1/15/23 16:19,2/7/23 16:19
LN018489,67371,11/30/23,97000000,7.06,48,1,2,,3,Approved,124392800,High,11/30/23 18:15,12/30/23 18:15
LN018490,92307,11/26/23,180000000,12.85,24,1,3,,2,Charged-off,226260000,Medium,11/26/23 21:50,12/1/23 21:50
LN018491,89139,8/4/23,356000000,12.09,24,1,3,,1,Approved,442080800,Low,8/4/23 23:13,8/10/23 23:13
LN018492,26246,2/10/23,85000000,5.04,24,3,3,,1,Charged-off,93568000,Medium,2/10/23 13:06,2/10/23 13:06
LN018493,27216,7/8/23,122000000,8.23,12,3,2,,3,Approved,132040600,High,7/8/23 5:44,7/9/23 5:44
LN018494,51209,8/27/23,109000000,11.95,48,2,2,,3,Charged-off,161102000,Medium,8/27/23 10:31,9/25/23 10:31
LN018495,52987,3/17/23,109000000,13.6,60,2,3,,2,Approved,183120000,Medium,3/17/23 7:01,3/21/23 7:01
LN018496,30577,8/17/23,463000000,13.05,60,3,1,,3,Approved,765107500,Low,8/17/23 1:37,8/22/23 1:37
LN018497,52320,11/17/23,411000000,11.39,60,2,2,,1,Approved,645064500,Medium,11/17/23 21:41,11/26/23 21:41
LN018498,21301,7/15/23,214000000,21.24,24,1,3,,1,Approved,304907200,Medium,7/15/23 2:25,7/20/23 2:25
LN018499,85051,10/12/23,454000000,13.32,24,2,3,,1,Approved,574945600,Medium,10/12/23 9:10,10/16/23 9:10
LN018500,10891,3/22/23,43000000,17.89,24,2,3,,1,Approved,58385400,Low,3/22/23 21:34,3/29/23 21:34
LN018501,31972,11/1/23,226000000,21.65,12,1,3,,2,Approved,274929000,Medium,11/1/23 14:11,12/1/23 14:11
LN018502,60457,8/16/23,446000000,22.07,48,2,2,,2,Approved,839728800,Low,8/16/23 0:27,9/15/23 0:27
LN018503,64435,6/10/23,45000000,22.14,60,1,3,,3,Approved,94815000,Medium,6/10/23 14:31,6/24/23 14:31
LN018504,30932,2/25/23,204000000,14.89,48,1,2,,1,Approved,325502400,Medium,2/25/23 14:21,2/27/23 14:21
LN018505,14192,5/21/23,421000000,18.23,60,1,3,,1,Charged-off,804741500,Low,5/21/23 20:09,6/2/23 20:09
LN018506,26128,8/22/23,494000000,11.29,48,1,3,,1,Approved,717090400,Low,8/22/23 13:17,9/3/23 13:17
LN018507,32836,5/22/23,81000000,22.24,24,2,2,,1,Charged-off,117028800,High,5/22/23 3:53,5/31/23 3:53
LN018508,34837,4/12/23,430000000,9.27,12,1,2,,1,Approved,469861000,High,4/12/23 0:54,4/19/23 0:54
LN018509,32778,12/28/23,284000000,20.75,60,2,3,,3,Charged-off,578650000,Medium,12/28/23 12:53,1/3/24 12:53
LN018510,53130,11/7/23,22000000,14.4,36,2,2,,1,Approved,31504000,Medium,11/7/23 20:18,11/28/23 20:18
LN018511,26708,8/21/23,41000000,10.98,60,1,3,,2,Approved,63509000,Low,8/21/23 21:23,9/13/23 21:23
LN018512,34232,5/26/23,194000000,12.59,12,1,3,,1,Approved,218424600,Medium,5/26/23 14:06,6/1/23 14:06
LN018513,67266,3/25/23,108000000,16.77,48,2,3,,1,Approved,180446400,High,3/25/23 8:16,4/17/23 8:16
LN018514,49412,10/28/23,417000000,23.6,60,1,3,,2,Approved,909060000,Medium,10/28/23 15:13,11/22/23 15:13
LN018515,14782,3/7/23,62000000,6.95,48,1,3,,3,Approved,79236000,Medium,3/7/23 10:33,4/3/23 10:33
LN018516,71196,6/15/23,214000000,23.39,24,1,3,,3,Charged-off,314109200,Low,6/15/23 20:43,7/15/23 20:43
LN018517,36315,1/9/23,115000000,21.31,12,2,3,,1,Approved,139506500,High,1/9/23 3:29,1/31/23 3:29
LN018518,20052,3/5/23,106000000,16.75,12,2,2,,3,Approved,123755000,Medium,3/5/23 5:01,3/16/23 5:01
LN018519,29521,1/27/23,160000000,7.61,60,3,2,,1,Approved,220880000,Medium,1/27/23 2:10,2/25/23 2:10
LN018520,79434,6/17/23,43000000,21.25,48,1,3,,3,Charged-off,79550000,High,6/17/23 17:42,6/19/23 17:42
LN018521,92755,10/10/23,128000000,18.81,36,2,3,,3,Approved,200230400,Medium,10/10/23 16:45,11/4/23 16:45
LN018522,79690,9/2/23,340000000,14.95,48,2,3,,3,Approved,543320000,High,9/2/23 20:24,9/21/23 20:24
LN018523,45546,7/8/23,235000000,22.72,48,1,2,,3,Approved,448568000,Medium,7/8/23 23:53,7/27/23 23:53
LN018524,89345,3/14/23,209000000,18.29,48,3,3,,2,Approved,361904400,Medium,3/14/23 21:27,4/2/23 21:27
LN018525,35972,6/11/23,121000000,10.77,48,1,3,,3,Approved,173126800,Medium,6/11/23 1:15,6/25/23 1:15
LN018526,88059,7/12/23,252000000,5.87,48,1,2,,1,Approved,311169600,Low,7/12/23 13:10,8/1/23 13:10
LN018527,74385,10/9/23,269000000,20.19,60,2,1,,1,Approved,540555500,High,10/9/23 11:32,11/1/23 11:32
LN018528,32030,1/14/23,248000000,10.11,60,2,3,,3,Approved,373364000,High,1/14/23 0:18,1/19/23 0:18
LN018529,50376,11/18/23,348000000,10.61,36,3,3,,3,Approved,458768400,Low,11/18/23 14:29,12/17/23 14:29
LN018530,95641,8/11/23,172000000,13.99,12,3,1,,2,Approved,196062800,High,8/11/23 2:38,8/13/23 2:38
LN018531,99831,11/27/23,342000000,20,12,1,3,,2,Approved,410400000,Medium,11/27/23 9:05,11/29/23 9:05
LN018532,87400,6/15/23,48000000,23.49,36,2,2,,3,Approved,81825600,Medium,6/15/23 14:56,6/17/23 14:56
LN018533,88412,7/22/23,432000000,9.33,48,2,3,,3,Approved,593222400,Medium,7/22/23 2:51,8/1/23 2:51
LN018534,28055,4/2/23,343000000,22.64,24,3,3,,3,Charged-off,498310400,Medium,4/2/23 11:56,4/6/23 11:56
LN018535,97508,6/17/23,297000000,17.09,60,1,3,,1,Charged-off,550786500,High,6/17/23 19:50,7/17/23 19:50
LN018536,35493,11/10/23,83000000,22.11,36,1,3,,3,Approved,138053900,Medium,11/10/23 0:18,11/29/23 0:18
LN018537,84861,1/18/23,276000000,21.96,12,3,3,,1,Charged-off,336609600,High,1/18/23 3:29,1/23/23 3:29
LN018538,46775,11/26/23,312000000,12.85,48,1,1,,3,Approved,472368000,Medium,11/26/23 3:40,12/10/23 3:40
LN018539,61057,5/25/23,363000000,18.56,48,3,3,,1,Approved,632491200,High,5/25/23 5:37,6/18/23 5:37
LN018540,95909,6/15/23,33000000,23.93,48,1,3,,2,Approved,64587600,Medium,6/15/23 10:52,7/12/23 10:52
LN018541,46253,10/17/23,201000000,18.45,24,1,3,,3,Approved,275169000,Medium,10/17/23 0:04,10/17/23 0:04
LN018542,96717,10/19/23,141000000,14.16,36,2,3,,3,Approved,200896800,Medium,10/19/23 4:44,11/14/23 4:44
LN018543,61884,1/21/23,420000000,12.44,60,1,1,,1,Approved,681240000,Medium,1/21/23 6:31,2/15/23 6:31
LN018544,86497,9/19/23,200000000,7.87,60,2,3,,3,Approved,278700000,High,9/19/23 2:46,10/8/23 2:46
LN018545,27705,1/29/23,235000000,24.98,60,2,2,,1,Charged-off,528515000,High,1/29/23 14:10,2/27/23 14:10
LN018546,54676,3/9/23,390000000,18.16,48,1,1,,3,Approved,673296000,Medium,3/9/23 1:30,3/30/23 1:30
LN018547,89045,9/12/23,315000000,10.53,12,2,3,,2,Approved,348169500,Low,9/12/23 0:03,9/30/23 0:03
LN018548,17101,2/2/23,41000000,6.49,48,1,1,,2,Approved,51643600,High,2/2/23 8:40,2/8/23 8:40
LN018549,72495,2/4/23,187000000,20.08,48,1,1,,3,Charged-off,337198400,Low,2/4/23 1:47,2/27/23 1:47
LN018550,14743,3/13/23,337000000,22.1,24,2,3,,3,Approved,485954000,Low,3/13/23 6:23,3/14/23 6:23
LN018551,18951,3/19/23,383000000,13.56,48,1,2,,3,Approved,590739200,High,3/19/23 16:24,4/1/23 16:24
LN018552,17014,2/22/23,255000000,24.12,48,1,1,,2,Approved,501024000,High,2/22/23 5:38,3/19/23 5:38
LN018553,46180,9/25/23,50000000,11.57,24,2,3,,1,Approved,61570000,High,9/25/23 19:02,10/10/23 19:02
LN018554,66977,3/25/23,39000000,20.12,48,3,1,,3,Charged-off,70387200,Medium,3/25/23 21:11,4/7/23 21:11
LN018555,69534,5/1/23,78000000,10.26,36,2,2,,1,Approved,102008400,Medium,5/1/23 18:28,5/21/23 18:28
LN018556,73209,2/17/23,127000000,11.72,36,3,1,,3,Approved,171653200,High,2/17/23 14:11,2/25/23 14:11
LN018557,51908,7/4/23,463000000,17.11,36,2,3,,3,Approved,700657900,Low,7/4/23 17:27,7/8/23 17:27
LN018558,60918,7/2/23,341000000,5.73,24,2,3,,3,Approved,380078600,High,7/2/23 7:44,7/3/23 7:44
LN018559,18219,6/23/23,25000000,9.22,60,2,3,,1,Approved,36525000,Medium,6/23/23 21:48,7/13/23 21:48
LN018560,17163,2/11/23,463000000,8.53,36,2,1,,3,Approved,581481700,High,2/11/23 4:33,3/13/23 4:33
LN018561,12470,7/31/23,67000000,11.56,12,2,2,,2,Approved,74745200,High,7/31/23 3:51,8/22/23 3:51
LN018562,26543,6/25/23,58000000,20.55,12,1,2,,3,Approved,69919000,Medium,6/25/23 5:53,7/17/23 5:53
LN018563,29276,2/5/23,301000000,23.15,48,2,1,,1,Approved,579726000,High,2/5/23 2:03,3/2/23 2:03
LN018564,46881,9/10/23,392000000,5.25,60,2,3,,3,Approved,494900000,Medium,9/10/23 18:54,9/13/23 18:54
LN018565,88950,7/25/23,285000000,10.14,48,1,1,,1,Charged-off,400596000,Low,7/25/23 13:20,8/17/23 13:20
LN018566,17749,10/7/23,359000000,5.51,36,1,3,,3,Approved,418342700,Medium,10/7/23 2:43,10/31/23 2:43
LN018567,34182,2/1/23,176000000,22.22,12,1,3,,3,Approved,215107200,Low,2/1/23 9:01,2/3/23 9:01
LN018568,87450,9/26/23,280000000,8.97,24,2,3,,3,Approved,330232000,High,9/26/23 23:57,10/11/23 23:57
LN018569,90543,8/2/23,484000000,20.41,60,2,3,,3,Approved,977922000,High,8/2/23 21:03,8/31/23 21:03
LN018570,31383,11/25/23,302000000,5.67,48,1,3,,1,Approved,370493600,Low,11/25/23 18:42,12/19/23 18:42
LN018571,88578,7/22/23,170000000,12.97,12,2,1,,3,Approved,192049000,Medium,7/22/23 10:04,8/17/23 10:04
LN018572,35412,12/22/23,272000000,12.17,36,1,1,,2,Charged-off,371307200,Medium,12/22/23 4:48,1/13/24 4:48
LN018573,23181,3/21/23,420000000,11.59,36,3,2,,3,Approved,566034000,Medium,3/21/23 12:41,4/17/23 12:41
LN018574,54898,10/8/23,55000000,16.4,60,2,1,,3,Approved,100100000,High,10/8/23 1:15,10/15/23 1:15
LN018575,69630,2/15/23,284000000,12.83,48,1,2,,1,Approved,429748800,Medium,2/15/23 15:46,2/17/23 15:46
LN018576,13405,4/17/23,315000000,13.06,36,1,3,,1,Approved,438417000,Medium,4/17/23 21:06,4/18/23 21:06
LN018577,20862,8/18/23,333000000,8.78,12,3,3,,3,Approved,362237400,High,8/18/23 13:29,8/20/23 13:29
LN018578,64679,3/23/23,434000000,13.29,48,1,3,,1,Approved,664714400,Medium,3/23/23 12:59,3/24/23 12:59
LN018579,38688,3/1/23,338000000,19.82,12,2,3,,2,Approved,404991600,High,3/1/23 21:05,3/20/23 21:05
LN018580,58017,5/14/23,265000000,11.46,36,3,2,,2,Approved,356107000,Medium,5/14/23 20:38,6/10/23 20:38
LN018581,22939,4/27/23,483000000,22.14,12,1,2,,3,Approved,589936200,High,4/27/23 21:43,4/30/23 21:43
LN018582,49585,5/3/23,391000000,8.32,36,2,2,,2,Approved,488593600,Low,5/3/23 15:27,5/3/23 15:27
LN018583,32942,1/29/23,77000000,21.93,24,1,1,,1,Approved,110772200,High,1/29/23 17:14,2/28/23 17:14
